root@comp3134-Winter2024:~# tcpdump -n -i eth0
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), snapshot length 262144 bytes
02:11:39.539259 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 1909163984:1909164092, ack 3369870326, win 501, options [nop,nop,TS val 2951759972 ecr 1725778496], length 108
02:11:39.638197 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 1556:1796, ack 1, win 501, options [nop,nop,TS val 2951760070 ecr 1725778515], length 240
02:11:39.638231 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 1796:1832, ack 1, win 501, options [nop,nop,TS val 2951760071 ecr 1725778515], length 36
02:11:39.638297 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 1832:2020, ack 1, win 501, options [nop,nop,TS val 2951760071 ecr 1725778515], length 188
02:11:39.638393 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 2020:2244, ack 1, win 501, options [nop,nop,TS val 2951760071 ecr 1725778515], length 224
02:11:39.638437 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 2244:2280, ack 1, win 501, options [nop,nop,TS val 2951760071 ecr 1725778515], length 36
02:11:39.665298 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 2244:2280, ack 1, win 501, options [nop,nop,TS val 2951760098 ecr 1725778515], length 36
02:11:39.695285 IP 141.117.117.234.13056 > 143.198.33.235.22: Flags [.], ack 2280, win 19122, options [nop,nop,TS val 1725778660 ecr 2951760071], length 0
02:11:39.695285 IP 141.117.117.234.13056 > 143.198.33.235.22: Flags [.], ack 2280, win 19122, options [nop,nop,TS val 1725778660 ecr 2951760098,nop,nop,sack 1 {2244:2280}], length 0
02:11:39.741528 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 2280:2484, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 204
02:11:39.741649 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 2484:2724, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 240
02:11:39.741720 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 2724:2760, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 36
02:11:39.741750 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 2760:2964, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 204
02:11:39.741860 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 2964:3240, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 276
02:11:39.741946 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 3240:3684, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 444
02:11:39.741987 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 3684:3720, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 36
02:11:39.742042 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 3720:3924, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 204
02:11:39.742079 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 3924:3960, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 36
02:11:39.742134 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 3960:4164, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 204
02:11:39.742172 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 4164:4200, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 36
02:11:39.742227 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 4200:4404, ack 1, win 501, options [nop,nop,TS val 2951760174 ecr 1725778660], length 204
02:11:39.742265 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 4404:4440, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 36
02:11:39.742320 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 4440:4644, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 204
02:11:39.742362 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 4644:4680, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 36
02:11:39.742421 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 4680:4884, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 204
02:11:39.742472 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 4884:4920, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 36
02:11:39.742534 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 4920:5124, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 204
02:11:39.742644 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 5124:5400, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 276
02:11:39.742678 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 5400:5604, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 204
02:11:39.742721 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 5604:5640, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 36
02:11:39.742778 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 5640:5828, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 188
02:11:39.742858 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 5828:6084, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 256
02:11:39.742888 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 6084:6120, ack 1, win 501, options [nop,nop,TS val 2951760175 ecr 1725778660], length 36
02:11:39.750157 IP 141.117.117.234.13056 > 143.198.33.235.22: Flags [.], ack 4920, win 19111, options [nop,nop,TS val 1725778717 ecr 2951760175], length 0
02:11:39.750994 IP 141.117.117.234.13056 > 143.198.33.235.22: Flags [.], ack 6120, win 19133, options [nop,nop,TS val 1725778720 ecr 2951760175], length 0
02:11:39.845506 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 6120:6324, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 204
02:11:39.845593 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 6324:6360, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 36
02:11:39.845654 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 6360:6564, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 204
02:11:39.845688 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 6564:6600, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 36
02:11:39.845737 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 6600:6804, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 204
02:11:39.845771 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 6804:6840, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 36
02:11:39.845817 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 6840:7044, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 204
02:11:39.845853 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 7044:7080, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 36
02:11:39.845909 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 7080:7284, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 204
02:11:39.845954 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 7284:7320, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 36
02:11:39.846014 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 7320:7524, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 204
02:11:39.846073 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 7524:7560, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 36
02:11:39.846160 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 7560:7764, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 204
02:11:39.846219 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 7764:7800, ack 1, win 501, options [nop,nop,TS val 2951760278 ecr 1725778720], length 36
02:11:39.846274 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 7800:8004, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 204
02:11:39.846323 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8004:8040, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 36
02:11:39.846382 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8040:8244, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 204
02:11:39.846423 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8244:8280, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 36
02:11:39.846483 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8280:8484, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 204
02:11:39.846524 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8484:8520, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 36
02:11:39.846584 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8520:8724, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 204
02:11:39.846625 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8724:8760, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 36
02:11:39.846686 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8760:8964, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 204
02:11:39.846728 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 8964:9000, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 36
02:11:39.846799 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9000:9204, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 204
02:11:39.846844 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9204:9240, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 36
02:11:39.846902 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9240:9444, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 204
02:11:39.846942 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9444:9480, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 36
02:11:39.847003 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9480:9684, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 204
02:11:39.847045 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9684:9720, ack 1, win 501, options [nop,nop,TS val 2951760279 ecr 1725778720], length 36
02:11:39.847278 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9720:9924, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.847339 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9924:9960, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.847401 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 9960:10164, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.847433 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 10164:10200, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.847479 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 10200:10404, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.847528 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 10404:10440, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.847642 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 10440:10644, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.847680 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 10644:10680, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.847730 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 10680:10884, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.847761 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 10884:10920, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.847806 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 10920:11124, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.847838 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 11124:11160, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.847885 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 11160:11364, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.847927 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 11364:11400, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.847985 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 11400:11604, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.848022 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 11604:11640, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.848071 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 11640:11844, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 204
02:11:39.848103 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 11844:11880, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.848148 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 11880:12068, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 188
02:11:39.848181 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 12068:12104, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 36
02:11:39.848226 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 12104:12292, ack 1, win 501, options [nop,nop,TS val 2951760280 ecr 1725778720], length 188
02:11:39.848258 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 12292:12328, ack 1, win 501, options [nop,nop,TS val 2951760281 ecr 1725778720], length 36
02:11:39.855474 IP 141.117.117.234.13056 > 143.198.33.235.22: Flags [.], ack 12328, win 19055, options [nop,nop,TS val 1725778824 ecr 2951760281], length 0
02:11:39.949482 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 12328:12532, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 204
02:11:39.949551 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 12532:12568, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 36
02:11:39.949616 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 12568:12772, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 204
02:11:39.949649 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 12772:12808, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 36
02:11:39.949697 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 12808:13012, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 204
02:11:39.949767 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 13012:13252, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 240
02:11:39.949843 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 13252:13492, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 240
02:11:39.949872 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 13492:13528, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 36
02:11:39.949926 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 13528:13732, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 204
02:11:39.950103 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 13732:14452, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 720
02:11:39.950161 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 14452:14488, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 36
02:11:39.950215 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 14488:14692, ack 1, win 501, options [nop,nop,TS val 2951760382 ecr 1725778824], length 204
02:11:39.950248 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 14692:14728, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.950294 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 14728:14932, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 204
02:11:39.950335 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 14932:14968, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.950398 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 14968:15172, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 204
02:11:39.950464 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 15172:15208, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.950477 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 15208:15412, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 204
02:11:39.950509 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 15412:15448, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.950555 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 15448:15652, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 204
02:11:39.950588 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 15652:15688, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.950661 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 15688:15892, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 204
02:11:39.950694 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 15892:15928, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.950757 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 15928:16132, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 204
02:11:39.950831 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 16132:16168, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.950877 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 16168:16372, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 204
02:11:39.950958 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 16372:16612, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 240
02:11:39.950992 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 16612:16648, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.951045 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 16648:16852, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 204
02:11:39.951092 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 16852:16888, ack 1, win 501, options [nop,nop,TS val 2951760383 ecr 1725778824], length 36
02:11:39.951309 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 16888:17092, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.951370 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 17092:17128, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.951441 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 17128:17332, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.951489 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 17332:17368, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.951555 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 17368:17572, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.951609 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 17572:17608, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.951666 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 17608:17812, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.951709 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 17812:17848, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.951772 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 17848:18052, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.951818 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 18052:18088, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.951880 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 18088:18292, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.951924 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 18292:18328, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.951982 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 18328:18532, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.952022 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 18532:18568, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.952086 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 18568:18772, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.952122 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 18772:18808, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.952172 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 18808:19012, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 204
02:11:39.952204 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 19012:19048, ack 1, win 501, options [nop,nop,TS val 2951760384 ecr 1725778824], length 36
02:11:39.952249 IP 143.198.33.235.22 > 141.117.117.234.13056: Flags [P.], seq 19048:19252, ack 1, win 501, options [nop,nop,TS val 2951760385 ecr 1725778824], length 204
